PipelineResultId,PipelineName,ResultType,EntityId,EntityType,Score,Label,DetailsJson,GeneratedAt
2407,DonorChurn,Prediction,54.0,Supporter,0.63,AtRisk,"{""predicted_churn"": 1}",2026-04-10 05:54:04.421000
2408,DonorChurn,Prediction,55.0,Supporter,0.86,AtRisk,"{""predicted_churn"": 1}",2026-04-10 05:54:04.469000
2409,DonorChurn,Prediction,56.0,Supporter,0.83,AtRisk,"{""predicted_churn"": 1}",2026-04-10 05:54:04.517000
2410,DonorChurn,Prediction,57.0,Supporter,0.76,AtRisk,"{""predicted_churn"": 1}",2026-04-10 05:54:04.564000
2411,DonorChurn,Prediction,58.0,Supporter,0.8,AtRisk,"{""predicted_churn"": 1}",2026-04-10 05:54:04.615000
2412,DonorChurn,Prediction,59.0,Supporter,0.85,AtRisk,"{""predicted_churn"": 1}",2026-04-10 05:54:04.665000
2413,DonorChurn,Prediction,60.0,Supporter,0.76,AtRisk,"{""predicted_churn"": 1}",2026-04-10 05:54:04.712000
2414,DonorChurn,Prediction,61.0,Supporter,0.03,Safe,"{""predicted_churn"": 0}",2026-04-10 05:54:04.761000
2415,EducationProgress,Prediction,1.0,Resident,0.9992,AtRisk,"{""predicted_at_risk"": 1}",2026-04-10 05:54:10.771000
2416,EducationProgress,Prediction,2.0,Resident,0.0061,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:10.820000
2417,EducationProgress,Prediction,3.0,Resident,0.012,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:10.873000
2418,EducationProgress,Prediction,4.0,Resident,0.0046,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:10.932000
2419,EducationProgress,Prediction,5.0,Resident,0.0972,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:10.982000
2420,EducationProgress,Prediction,6.0,Resident,0.0547,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.029000
2421,EducationProgress,Prediction,7.0,Resident,0.0806,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.077000
2422,EducationProgress,Prediction,8.0,Resident,0.869,AtRisk,"{""predicted_at_risk"": 1}",2026-04-10 05:54:11.189000
2423,EducationProgress,Prediction,9.0,Resident,0.9993,AtRisk,"{""predicted_at_risk"": 1}",2026-04-10 05:54:11.238000
2424,EducationProgress,Prediction,10.0,Resident,0.8961,AtRisk,"{""predicted_at_risk"": 1}",2026-04-10 05:54:11.287000
2425,EducationProgress,Prediction,11.0,Resident,0.0025,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.337000
2426,EducationProgress,Prediction,12.0,Resident,0.108,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.385000
2427,EducationProgress,Prediction,13.0,Resident,0.0114,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.437000
2428,EducationProgress,Prediction,14.0,Resident,0.0181,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.484000
2429,EducationProgress,Prediction,15.0,Resident,0.0063,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.532000
2430,EducationProgress,Prediction,16.0,Resident,0.0395,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.584000
2431,EducationProgress,Prediction,17.0,Resident,0.0165,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.714000
2432,EducationProgress,Prediction,18.0,Resident,0.0276,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.762000
2433,EducationProgress,Prediction,19.0,Resident,0.0193,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.811000
2434,EducationProgress,Prediction,20.0,Resident,0.7863,AtRisk,"{""predicted_at_risk"": 1}",2026-04-10 05:54:11.860000
2435,EducationProgress,Prediction,21.0,Resident,0.0031,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.907000
2436,EducationProgress,Prediction,22.0,Resident,0.0643,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:11.959000
2437,EducationProgress,Prediction,23.0,Resident,0.0381,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.010000
2438,EducationProgress,Prediction,24.0,Resident,0.0056,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.062000
2439,EducationProgress,Prediction,25.0,Resident,0.0064,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.110000
2440,EducationProgress,Prediction,26.0,Resident,0.0426,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.239000
2441,EducationProgress,Prediction,27.0,Resident,0.0089,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.287000
2442,EducationProgress,Prediction,28.0,Resident,0.0513,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.335000
2443,EducationProgress,Prediction,29.0,Resident,0.1059,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.385000
2444,EducationProgress,Prediction,30.0,Resident,0.0034,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.440000
2445,EducationProgress,Prediction,31.0,Resident,0.0011,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.491000
2446,EducationProgress,Prediction,32.0,Resident,0.0022,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.539000
2447,EducationProgress,Prediction,33.0,Resident,0.0089,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.588000
2448,EducationProgress,Prediction,34.0,Resident,0.0034,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.639000
2449,EducationProgress,Prediction,35.0,Resident,0.017,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.763000
2450,EducationProgress,Prediction,36.0,Resident,0.0465,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.814000
2451,EducationProgress,Prediction,37.0,Resident,0.046,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.863000
2452,EducationProgress,Prediction,38.0,Resident,0.0022,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.913000
2453,EducationProgress,Prediction,39.0,Resident,0.0192,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:12.961000
2454,EducationProgress,Prediction,40.0,Resident,0.0122,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.012000
2455,EducationProgress,Prediction,41.0,Resident,0.0009,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.064000
2456,EducationProgress,Prediction,42.0,Resident,0.0152,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.111000
2457,EducationProgress,Prediction,43.0,Resident,0.0058,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.161000
2458,EducationProgress,Prediction,44.0,Resident,0.9785,AtRisk,"{""predicted_at_risk"": 1}",2026-04-10 05:54:13.293000
2459,EducationProgress,Prediction,45.0,Resident,0.0393,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.343000
2460,EducationProgress,Prediction,46.0,Resident,0.0084,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.398000
2461,EducationProgress,Prediction,47.0,Resident,0.0472,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.444000
2462,EducationProgress,Prediction,48.0,Resident,0.0258,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.493000
2463,EducationProgress,Prediction,49.0,Resident,0.0231,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.543000
2464,EducationProgress,Prediction,50.0,Resident,0.0317,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.591000
2465,EducationProgress,Prediction,51.0,Resident,0.004,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.637000
2466,EducationProgress,Prediction,52.0,Resident,0.9997,AtRisk,"{""predicted_at_risk"": 1}",2026-04-10 05:54:13.689000
2467,EducationProgress,Prediction,53.0,Resident,0.001,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.812000
2468,EducationProgress,Prediction,54.0,Resident,0.7217,AtRisk,"{""predicted_at_risk"": 1}",2026-04-10 05:54:13.859000
2469,EducationProgress,Prediction,55.0,Resident,0.3171,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.908000
2470,EducationProgress,Prediction,56.0,Resident,0.0179,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:13.959000
2471,EducationProgress,Prediction,57.0,Resident,0.0027,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:14.008000
2472,EducationProgress,Prediction,58.0,Resident,0.037,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:14.058000
2473,EducationProgress,Prediction,59.0,Resident,0.0379,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:14.111000
2474,EducationProgress,Prediction,60.0,Resident,0.1416,OnTrack,"{""predicted_at_risk"": 0}",2026-04-10 05:54:14.158000
2475,SocialMediaDriver,Prediction,1.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2476,SocialMediaDriver,Prediction,2.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Education"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2477,SocialMediaDriver,Prediction,3.0,SocialMediaPost,0.009236,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Health"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2478,SocialMediaDriver,Prediction,4.0,SocialMediaPost,0.0291,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""EventRecap"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2479,SocialMediaDriver,Prediction,5.0,SocialMediaPost,0.001786,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Gratitude"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2480,SocialMediaDriver,Prediction,6.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Education"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2481,SocialMediaDriver,Prediction,7.0,SocialMediaPost,0.001567,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Gratitude"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2482,SocialMediaDriver,Prediction,8.0,SocialMediaPost,0.000263,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2483,SocialMediaDriver,Prediction,9.0,SocialMediaPost,0.003906,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2484,SocialMediaDriver,Prediction,10.0,SocialMediaPost,0.002931,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2485,SocialMediaDriver,Prediction,11.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2486,SocialMediaDriver,Prediction,12.0,SocialMediaPost,0.001864,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Education"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2487,SocialMediaDriver,Prediction,13.0,SocialMediaPost,0.004152,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""EventRecap"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2488,SocialMediaDriver,Prediction,14.0,SocialMediaPost,0.004295,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Reintegration"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2489,SocialMediaDriver,Prediction,15.0,SocialMediaPost,0.00503,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""EventRecap"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2490,SocialMediaDriver,Prediction,16.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Reintegration"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2491,SocialMediaDriver,Prediction,17.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Gratitude"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2492,SocialMediaDriver,Prediction,18.0,SocialMediaPost,0.01454,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2493,SocialMediaDriver,Prediction,19.0,SocialMediaPost,0.00126,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2494,SocialMediaDriver,Prediction,20.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2495,SocialMediaDriver,Prediction,21.0,SocialMediaPost,0.000692,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2496,SocialMediaDriver,Prediction,22.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Reintegration"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2497,SocialMediaDriver,Prediction,23.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2498,SocialMediaDriver,Prediction,24.0,SocialMediaPost,0.062101,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2499,SocialMediaDriver,Prediction,25.0,SocialMediaPost,0.009178,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""DonorImpact"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2500,SocialMediaDriver,Prediction,26.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Education"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2501,SocialMediaDriver,Prediction,27.0,SocialMediaPost,0.006531,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2502,SocialMediaDriver,Prediction,28.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Education"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2503,SocialMediaDriver,Prediction,29.0,SocialMediaPost,0.013618,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Gratitude"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2504,SocialMediaDriver,Prediction,30.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
2505,SocialMediaDriver,Prediction,31.0,SocialMediaPost,0.004002,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""DonorImpact"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2506,SocialMediaDriver,Prediction,32.0,SocialMediaPost,0.004718,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2507,SocialMediaDriver,Prediction,33.0,SocialMediaPost,0.00249,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2508,SocialMediaDriver,Prediction,34.0,SocialMediaPost,0.009615,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
2509,SocialMediaDriver,Prediction,35.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2510,SocialMediaDriver,Prediction,36.0,SocialMediaPost,0.000707,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2511,SocialMediaDriver,Prediction,37.0,SocialMediaPost,0.000852,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Reintegration"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2512,SocialMediaDriver,Prediction,38.0,SocialMediaPost,0.034908,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Health"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
2513,SocialMediaDriver,Prediction,39.0,SocialMediaPost,0.018874,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2514,SocialMediaDriver,Prediction,40.0,SocialMediaPost,0.005193,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2515,SocialMediaDriver,Prediction,41.0,SocialMediaPost,0.000462,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""EventRecap"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
2516,SocialMediaDriver,Prediction,42.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Health"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
2517,SocialMediaDriver,Prediction,43.0,SocialMediaPost,0.023475,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
2518,SocialMediaDriver,Prediction,44.0,SocialMediaPost,0.030573,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
